"","screen_name","text","link","date","year","week","dmy","rt_user","hashtags","cld2","cld3"
"11","@rove_we","RT @LeroyBaechtold: Da Telegram gewisse Infrastruktur an Google Cloud und Amazon ausgelagert hat, wurden diese ebenfalls von Netzsperren gegen Telegram getroffen.
Zeigt was in der Schweiz passieren könnte, wenn Facebook Glückspiel einführen würde bei einem Ja zum GSG! #GSGnein https://t.co/rkxYZlkQ8F","http://twitter.com/rove_we/status/987080764872372225",2018-04-19 23:29:00,2018,16,2018-04-19,"RT @LeroyBaechtold:","#gsgnein ","de","de"
"12","@Anuril","RT @LeroyBaechtold: Da Telegram gewisse Infrastruktur an Google Cloud und Amazon ausgelagert hat, wurden diese ebenfalls von Netzsperren gegen Telegram getroffen.
Zeigt was in der Schweiz passieren könnte, wenn Facebook Glückspiel einführen würde bei einem Ja zum GSG! #GSGnein https://t.co/rkxYZlkQ8F","http://twitter.com/Anuril/status/987089875517063169",2018-04-20 00:05:00,2018,16,2018-04-20,"RT @LeroyBaechtold:","#gsgnein ","de","de"
"13","@schweiz","Wer ist hier der Spielverderber?: Damit Lotterien und Casinos weiterhin eine Milliarde für wohltätige Zwecke ausschütten können, braucht es das neue Geldspielgesetz. Sagen die Befürworter. Die Gegner sprechen von «Irreführung» des Stimmvolks. https://t.co/8566W5oQ79 https://t.co/iKoYYnfoV4","http://twitter.com/schweiz/status/987095124755660800",2018-04-20 00:26:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"14","@dlavonne","RIP, Erin Popovich. #gsg","http://twitter.com/dlavonne/status/987097492671094784",2018-04-20 00:35:00,2018,16,2018-04-20,NA,"#gsg","hr","it"
"15","@Wicht10","@schweiz Die wohltätigkeit geht wenn überhaupt von den lotterienaus, nicht von den Casinos #GSG #netzsperren","http://twitter.com/Wicht10/status/987102273565351936",2018-04-20 00:54:00,2018,16,2018-04-20,NA,"c(""#gsg "", ""#netzsperren"")","de","de"
"16","@reinhard_mz","RT @OhneNetzsperren: Was man mit staatlichen #Netzsperren so alles anrichten kann. Russland wollte eigentlich nur den Dienst ""Telegram"" sperren, hat aber wegen der Nebenwirkungen ein ziemliches Chaos bei Unbeteiligten angerichtet!

Darum NEIN zum #Geldspielgesetz am 10 Juni! 

https://t.co/CdPhCAP7K9","http://twitter.com/reinhard_mz/status/987110304344616961",2018-04-20 01:26:00,2018,16,2018-04-20,"RT @OhneNetzsperren:","c(""#netzsperren "", ""#geldspielgesetz "")","de","de"
"17","@jake6moreno","Let’s go spurs!! Do it for Pop!!! #GSG @spurs","http://twitter.com/jake6moreno/status/987142986139078657",2018-04-20 03:36:00,2018,16,2018-04-20,NA,"#gsg ","en","fr"
"18","@azSolothurn","Ist mit dem neuen Geldspielgesetz die Freiheit des Internets in Gefahr? https://t.co/NtLuwIO0HW","http://twitter.com/azSolothurn/status/987164472207814657",2018-04-20 05:02:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"19","@azGrenchen","Ist mit dem neuen Geldspielgesetz die Freiheit des Internets in Gefahr? https://t.co/M7IiOgAnZn","http://twitter.com/azGrenchen/status/987164472421728256",2018-04-20 05:02:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"20","@azBaden","Ist mit dem neuen Geldspielgesetz die Freiheit des Internets in Gefahr? https://t.co/EO9td5kddO https://t.co/3wqeq8TYQQ","http://twitter.com/azBaden/status/987164476813094917",2018-04-20 05:02:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"21","@azLimmattaler","Ist mit dem neuen Geldspielgesetz die Freiheit des Internets in Gefahr? https://t.co/mZJo9PcfWB https://t.co/MkSlPurHRC","http://twitter.com/azLimmattaler/status/987164485428199424",2018-04-20 05:02:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"22","@AargauerZeitung","Ist mit dem neuen Geldspielgesetz die Freiheit des Internets in Gefahr? https://t.co/Kof66EoN7P https://t.co/5eA0wVSo0x","http://twitter.com/AargauerZeitung/status/987164486803996673",2018-04-20 05:02:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"23","@bzBaselland","Ist mit dem neuen Geldspielgesetz die Freiheit des Internets in Gefahr? https://t.co/N414C8ogM2 https://t.co/AuJuan0Lwd","http://twitter.com/bzBaselland/status/987164496031444993",2018-04-20 05:02:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"24","@bzBasel","Ist mit dem neuen Geldspielgesetz die Freiheit des Internets in Gefahr? https://t.co/i7xkqhboeA https://t.co/05lGUKZJ4d","http://twitter.com/bzBasel/status/987164496199233536",2018-04-20 05:02:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"25","@andrisilbi_","„Welche Signale werden ins Land gesendet, wenn der Staat zur Durchsetzung eines Gesetzes offenkundig auf ein weitgehend nutzloses Mittel setzt?“ 

Ein Grund mehr für ein Nein zum #Geldspielgesetz #GSGnein https://t.co/Wx3c5LMULE","http://twitter.com/andrisilbi_/status/987174338561564672",2018-04-20 05:41:00,2018,16,2018-04-20,NA,"c(""#geldspielgesetz "", ""#gsgnein "")","de","de"
"26","@CPRSchmid","Sobald sich die Erkenntnis durchgesetzt hat, dass die #Netzsperre ein untaugliches Mittel ist, werden die #GSG-Befürworter vermutlich behaupten, dass es auch darum gehe, ""ein Zeichen zu setzen"" - damit lässt sich nämlich auch die unsinnigste #Regulierung rechtfertigen. https://t.co/LppJKX5rxj","http://twitter.com/CPRSchmid/status/987185050407067649",2018-04-20 06:23:00,2018,16,2018-04-20,NA,"c(""#netzsperre "", ""#gsg-befürworter "", ""#regulierung "")","de","de"
"27","@SimuFricker","RT @andrisilbi_: „Welche Signale werden ins Land gesendet, wenn der Staat zur Durchsetzung eines Gesetzes offenkundig auf ein weitgehend nutzloses Mittel setzt?“ 

Ein Grund mehr für ein Nein zum #Geldspielgesetz #GSGnein https://t.co/Wx3c5LMULE","http://twitter.com/SimuFricker/status/987188512435908608",2018-04-20 06:37:00,2018,16,2018-04-20,"RT @andrisilbi_:","c(""#geldspielgesetz "", ""#gsgnein "")","de","de"
"28","@media8school","RT @digiges_ch: Abstimmung am 10. Juni 2018:

Um der Allgemeinheit zu dienen und den Spielerschutz zu gewährleisten,  benötigt die Schweiz ein liberales #Geldspielgesetz ohne #Netzsperren!

https://t.co/jCZ5gTfc3Z #GeldspielgesetzNEIN","http://twitter.com/media8school/status/987191330592952321",2018-04-20 06:48:00,2018,16,2018-04-20,"RT @digiges_ch:","c(""#geldspielgesetz "", ""#netzsperren!"", ""#geldspielgesetznein"")","de","de"
"29","@romanf_ch","@spschweiz #Netzsperren sind die Basis für #Zensur. #Geldspielgesetz NEIN","http://twitter.com/romanf_ch/status/987192828278267904",2018-04-20 06:54:00,2018,16,2018-04-20,NA,"c(""#netzsperren "", ""#zensur. "", ""#geldspielgesetz "")","de","de"
"30","@Angelika_Ruider","Die Portabilitäts-Verordnung der EU gab auf 1.4.18 Geo-Blocking für kostenpflichtige Angebote (genutzt im EU-Raum) den Schuh. Derweil eisgenöss. Parlamentarier so: ""Lasst uns #Netzsperren einführen!"" <f0><U+009F><U+0098><U+00B4><f0><U+009F><U+0099><U+0088>#vorwärts nicht rückwärts! #GSG #Geldspielgesetz NEIN","http://twitter.com/Angelika_Ruider/status/987194329084104705",2018-04-20 07:00:00,2018,16,2018-04-20,NA,"c(""#netzsperren "", ""#vorwärts "", ""#gsg "", ""#geldspielgesetz "")","de","de"
"31","@andrisilbi_","Das Interview mit BR Sommaruga in der Luzerner Zeitung zeigt eindrücklich auf, wie wenig man von einer klugen Regulierung im Internet versteht. Lieber riegelt man das Netz ab und verschliesst die Augen vor den Herausforderungen. Ein Grund mehr, Nein zum #Geldspielgesetz zu sagen.","http://twitter.com/andrisilbi_/status/987197103809101826",2018-04-20 07:11:00,2018,16,2018-04-20,NA,"#geldspielgesetz ","de","de"
"32","@MarcelSigner","RT @andrisilbi_: Das Interview mit BR Sommaruga in der Luzerner Zeitung zeigt eindrücklich auf, wie wenig man von einer klugen Regulierung im Internet versteht. Lieber riegelt man das Netz ab und verschliesst die Augen vor den Herausforderungen. Ein Grund mehr, Nein zum #Geldspielgesetz zu sagen.","http://twitter.com/MarcelSigner/status/987197201351872512",2018-04-20 07:12:00,2018,16,2018-04-20,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"33","@morvjn","RT @andrisilbi_: Das Interview mit BR Sommaruga in der Luzerner Zeitung zeigt eindrücklich auf, wie wenig man von einer klugen Regulierung im Internet versteht. Lieber riegelt man das Netz ab und verschliesst die Augen vor den Herausforderungen. Ein Grund mehr, Nein zum #Geldspielgesetz zu sagen.","http://twitter.com/morvjn/status/987197264669143040",2018-04-20 07:12:00,2018,16,2018-04-20,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"34","@NicolasJutzet","RT @andrisilbi_: Das Interview mit BR Sommaruga in der Luzerner Zeitung zeigt eindrücklich auf, wie wenig man von einer klugen Regulierung im Internet versteht. Lieber riegelt man das Netz ab und verschliesst die Augen vor den Herausforderungen. Ein Grund mehr, Nein zum #Geldspielgesetz zu sagen.","http://twitter.com/NicolasJutzet/status/987197357644279808",2018-04-20 07:12:00,2018,16,2018-04-20,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"35","@wahlch15","RT @AargauerZeitung: Ist mit dem neuen Geldspielgesetz die Freiheit des Internets in Gefahr? https://t.co/Kof66EoN7P https://t.co/5eA0wVSo0x","http://twitter.com/wahlch15/status/987199404095438849",2018-04-20 07:20:00,2018,16,2018-04-20,"RT @AargauerZeitung:","character(0)","de","de"
"36","@wahlch15","RT @schweiz: Wer ist hier der Spielverderber?: Damit Lotterien und Casinos weiterhin eine Milliarde für wohltätige Zwecke ausschütten können, braucht es das neue Geldspielgesetz. Sagen die Befürworter. Die Gegner sprechen von «Irreführung» des Stimmvolks. https://t.co/8566W5oQ79 https://t.co/iKoYYnfoV4","http://twitter.com/wahlch15/status/987199725416976384",2018-04-20 07:22:00,2018,16,2018-04-20,"RT @schweiz:","character(0)","de","de"
"37","@Anuril","RT @andrisilbi_: Das Interview mit BR Sommaruga in der Luzerner Zeitung zeigt eindrücklich auf, wie wenig man von einer klugen Regulierung im Internet versteht. Lieber riegelt man das Netz ab und verschliesst die Augen vor den Herausforderungen. Ein Grund mehr, Nein zum #Geldspielgesetz zu sagen.","http://twitter.com/Anuril/status/987202940258652160",2018-04-20 07:34:00,2018,16,2018-04-20,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"38","@Anuril","RT @andrisilbi_: „Welche Signale werden ins Land gesendet, wenn der Staat zur Durchsetzung eines Gesetzes offenkundig auf ein weitgehend nutzloses Mittel setzt?“ 

Ein Grund mehr für ein Nein zum #Geldspielgesetz #GSGnein https://t.co/Wx3c5LMULE","http://twitter.com/Anuril/status/987203532834131968",2018-04-20 07:37:00,2018,16,2018-04-20,"RT @andrisilbi_:","c(""#geldspielgesetz "", ""#gsgnein "")","de","de"
"39","@Wulf_Bloody","RT @LeroyBaechtold: Da Telegram gewisse Infrastruktur an Google Cloud und Amazon ausgelagert hat, wurden diese ebenfalls von Netzsperren gegen Telegram getroffen.
Zeigt was in der Schweiz passieren könnte, wenn Facebook Glückspiel einführen würde bei einem Ja zum GSG! #GSGnein https://t.co/rkxYZlkQ8F","http://twitter.com/Wulf_Bloody/status/987204115418710016",2018-04-20 07:39:00,2018,16,2018-04-20,"RT @LeroyBaechtold:","#gsgnein ","de","de"
"40","@rump_sven","RT @andrisilbi_: Das Interview mit BR Sommaruga in der Luzerner Zeitung zeigt eindrücklich auf, wie wenig man von einer klugen Regulierung im Internet versteht. Lieber riegelt man das Netz ab und verschliesst die Augen vor den Herausforderungen. Ein Grund mehr, Nein zum #Geldspielgesetz zu sagen.","http://twitter.com/rump_sven/status/987210008327786497",2018-04-20 08:03:00,2018,16,2018-04-20,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"41","@ji7ro","RT @dhuerlimann: Die @NZZ lehnt das Geldspielgesetz ab, weil die Netzsperren einen schweren Eingriff in die Funktionsweise des Internets bedeuten. -- https://t.co/5aMTkf7FQy https://t.co/s4jnKKAEXg","http://twitter.com/ji7ro/status/987210853236789248",2018-04-20 08:06:00,2018,16,2018-04-20,"RT @dhuerlimann:","character(0)","de","de"
"42","@alainbuetler","Wie stimmt man eigentlich als ehem. @JUSOAargau Präsidentin und mittlerweile Blackjack-Dealerin im Casino Baden beim Geldspielgesetz ab? @GujerMia @FabianHaegler #gsg #abst18","http://twitter.com/alainbuetler/status/987211165460770818",2018-04-20 08:07:00,2018,16,2018-04-20,NA,"c(""#gsg "", ""#abst18"")","de","de"
"43","@X_crossss","RT @andrisilbi_: Das Interview mit BR Sommaruga in der Luzerner Zeitung zeigt eindrücklich auf, wie wenig man von einer klugen Regulierung im Internet versteht. Lieber riegelt man das Netz ab und verschliesst die Augen vor den Herausforderungen. Ein Grund mehr, Nein zum #Geldspielgesetz zu sagen.","http://twitter.com/X_crossss/status/987212320517558272",2018-04-20 08:12:00,2018,16,2018-04-20,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"44","@verathom","RT @andrisilbi_: Das Interview mit BR Sommaruga in der Luzerner Zeitung zeigt eindrücklich auf, wie wenig man von einer klugen Regulierung im Internet versteht. Lieber riegelt man das Netz ab und verschliesst die Augen vor den Herausforderungen. Ein Grund mehr, Nein zum #Geldspielgesetz zu sagen.","http://twitter.com/verathom/status/987213528074457088",2018-04-20 08:17:00,2018,16,2018-04-20,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"45","@Marcel_Dobler","RT @andrisilbi_: Das Interview mit BR Sommaruga in der Luzerner Zeitung zeigt eindrücklich auf, wie wenig man von einer klugen Regulierung im Internet versteht. Lieber riegelt man das Netz ab und verschliesst die Augen vor den Herausforderungen. Ein Grund mehr, Nein zum #Geldspielgesetz zu sagen.","http://twitter.com/Marcel_Dobler/status/987217972971352064",2018-04-20 08:34:00,2018,16,2018-04-20,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"46","@_yetioli","RT @andrisilbi_: Das Interview mit BR Sommaruga in der Luzerner Zeitung zeigt eindrücklich auf, wie wenig man von einer klugen Regulierung im Internet versteht. Lieber riegelt man das Netz ab und verschliesst die Augen vor den Herausforderungen. Ein Grund mehr, Nein zum #Geldspielgesetz zu sagen.","http://twitter.com/_yetioli/status/987219548549066752",2018-04-20 08:40:00,2018,16,2018-04-20,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"47","@jfblliberal","Die @FDP_BL fasst mit wenigen Gegenstimmen die Nein-Parole zum #GSG. Ein Erfolg für den #jungfreisinn! #GSGNein","http://twitter.com/jfblliberal/status/987224478009778177",2018-04-20 09:00:00,2018,16,2018-04-20,NA,"c(""#gsg. "", ""#jungfreisinn! "", ""#gsgnein"")","de","de"
"48","@TJFAdrian","Heute darf ich am #JFBL18 die @jfblliberal vertreten. Eine ideale Gelegenheit den Freisinn und #GSGnein schmackhaft zu machen.","http://twitter.com/TJFAdrian/status/987225146497949698",2018-04-20 09:03:00,2018,16,2018-04-20,NA,"c(""#jfbl18 "", ""#gsgnein "")","de","de"
"49","@jfblliberal","RT @TJFAdrian: Heute darf ich am #JFBL18 die @jfblliberal vertreten. Eine ideale Gelegenheit den Freisinn und #GSGnein schmackhaft zu machen.","http://twitter.com/jfblliberal/status/987225231419936768",2018-04-20 09:03:00,2018,16,2018-04-20,"RT @TJFAdrian:","c(""#jfbl18 "", ""#gsgnein "")","de","de"
"50","@GuidoBalmerEJPD","«Gejubelt würde in Malta und Gibraltar»: Bundesrätin #Sommaruga zu den Folgen einer Ablehnung des Geldspielgesetzes. Im Interview mit @MajaBriner und Roger Braun von den Regionalmedien der @nzz (@tagblatt_ch @LuzernerZeitung etc.).

Auch via https://t.co/MYaRQqTiZj

#GSGja #Vot18 https://t.co/XAR2oIaArH","http://twitter.com/GuidoBalmerEJPD/status/987228694090534912",2018-04-20 09:17:00,2018,16,2018-04-20,NA,"c(""#sommaruga "", ""#gsgja "", ""#vot18 "")","de","de"
"51","@TA_Politik","Bei einem Nein zum Geldspielgesetz wird der gemeinnützige Rubel nicht mehr rollen oder zumindest nicht mehr im heutigen Umfang. Das wäre verheerend für viele Sportvereine, kulturelle und soziale Institutionen. Aber stimmt das auch?https://t.co/e0jDfuvC62","http://twitter.com/TA_Politik/status/987229379502604288",2018-04-20 09:20:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"52","@tagesanzeiger","RT @TA_Politik: Bei einem Nein zum Geldspielgesetz wird der gemeinnützige Rubel nicht mehr rollen oder zumindest nicht mehr im heutigen Umfang. Das wäre verheerend für viele Sportvereine, kulturelle und soziale Institutionen. Aber stimmt das auch?https://t.co/e0jDfuvC62","http://twitter.com/tagesanzeiger/status/987229786060804097",2018-04-20 09:21:00,2018,16,2018-04-20,"RT @TA_Politik:","character(0)","de","de"
"53","@meierelias","@AargauerZeitung Um auf eure Frage zu antworten: Ja, ist sie! #GSGNein","http://twitter.com/meierelias/status/987230212629942272",2018-04-20 09:23:00,2018,16,2018-04-20,NA,"#gsgnein","de","de"
"54","@cwasi","RT @sosicles: Gut gebrüllt, Löwe! @Marcel_Dobler erklärt in der @Handelszeitung , wieso das #Geldspielgesetz abzulehnen ist. #netzsperren https://t.co/4iXYspGmm2","http://twitter.com/cwasi/status/987230596224217088",2018-04-20 09:24:00,2018,16,2018-04-20,"RT @sosicles:","c(""#geldspielgesetz "", ""#netzsperren "")","de","de"
"55","@NicolasJutzet","<f0><U+009F><U+0085><U+0083><f0><U+009F><U+0084><U+00B7><f0><U+009F><U+0084><U+00B0><f0><U+009F><U+0085><U+0083>'<f0><U+009F><U+0085><U+0082> <f0><U+009F><U+0085><U+0083><f0><U+009F><U+0084><U+00B7><f0><U+009F><U+0084><U+00B4> <f0><U+009F><U+0084><U+00BF><f0><U+009F><U+0084><U+00BE><f0><U+009F><U+0084><U+00B8><f0><U+009F><U+0084><U+00BD><f0><U+009F><U+0085><U+0083>

« Welche Signale werden ins Land gesendet, wenn der Staat zur Durchsetzung eines Gesetzes offenkundig auf ein weitgehend nutzloses Mittel setzt? » 

https://t.co/ORie0ovwg4","http://twitter.com/NicolasJutzet/status/987231305216774144",2018-04-20 09:27:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"56","@DickMo","Hier. Geldspielgesetz erklärt in drei Minuten. Brought to you by @heleneob_ - https://t.co/cfcLxDH4jK via @watson_news","http://twitter.com/DickMo/status/987234692561821696",2018-04-20 09:41:00,2018,16,2018-04-20,NA,"character(0)","en","de"
"57","@heleneob_","Du spielst Poker im Netz? Dann solltest du dir das Geldspielgesetz genauer anschauen ... - https://t.co/DgqdedzZQa via @watson_news","http://twitter.com/heleneob_/status/987235285804244993",2018-04-20 09:43:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"58","@watson_news","Bye bye Pokerstars: Das ändert sich bei einem Ja zum Geldspielgesetz. https://t.co/vQOXZYnR7Y","http://twitter.com/watson_news/status/987236290344181761",2018-04-20 09:47:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"59","@wahlch15","RT @watson_news: Bye bye Pokerstars: Das ändert sich bei einem Ja zum Geldspielgesetz. https://t.co/vQOXZYnR7Y","http://twitter.com/wahlch15/status/987236622466015232",2018-04-20 09:48:00,2018,16,2018-04-20,"RT @watson_news:","character(0)","de","de"
"60","@morvjn","RT @sosicles: Gut gebrüllt, Löwe! @Marcel_Dobler erklärt in der @Handelszeitung , wieso das #Geldspielgesetz abzulehnen ist. #netzsperren https://t.co/4iXYspGmm2","http://twitter.com/morvjn/status/987242016064098305",2018-04-20 10:10:00,2018,16,2018-04-20,"RT @sosicles:","c(""#geldspielgesetz "", ""#netzsperren "")","de","de"
"61","@KilianBrogli","RT @digiges_ch: Jetzt Crowdfunding unterstützen:

Gemeinsam verhindern wir das #Geldspielgesetz und #Netzsperren!

https://t.co/xDo4QaLAzP
#GeldspielgesetzNein /@gsg_nein https://t.co/mTogryvimL","http://twitter.com/KilianBrogli/status/987247803905789952",2018-04-20 10:33:00,2018,16,2018-04-20,"RT @digiges_ch:","c(""#geldspielgesetz "", ""#netzsperren!"", ""#geldspielgesetznein "")","de","de"
"62","@tuechel1","RT @andrisilbi_: Das Interview mit BR Sommaruga in der Luzerner Zeitung zeigt eindrücklich auf, wie wenig man von einer klugen Regulierung im Internet versteht. Lieber riegelt man das Netz ab und verschliesst die Augen vor den Herausforderungen. Ein Grund mehr, Nein zum #Geldspielgesetz zu sagen.","http://twitter.com/tuechel1/status/987248088728395777",2018-04-20 10:34:00,2018,16,2018-04-20,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"63","@JanosAmmann","RT @jGruene_jVertEs: Die #Casinolobby hat sich beim #Geldspielgesetz auf ganzer Linie durchgesetz. Hilf mit #Netzsperren zu verhindern: https://t.co/hYjdW9CmuL #GeldspielgesetzNEIN @gsg_nein https://t.co/zabDs3b8s5","http://twitter.com/JanosAmmann/status/987249051891585024",2018-04-20 10:38:00,2018,16,2018-04-20,"RT @jGruene_jVertEs:","c(""#casinolobby "", ""#geldspielgesetz "", ""#netzsperren "", ""#geldspielgesetznein "")","de","de"
"64","@NZahn42","RT @digiges_ch: Jetzt Crowdfunding unterstützen:

Gemeinsam verhindern wir das #Geldspielgesetz und #Netzsperren!

https://t.co/xDo4QaLAzP
#GeldspielgesetzNein /@gsg_nein https://t.co/mTogryvimL","http://twitter.com/NZahn42/status/987250719538360320",2018-04-20 10:44:00,2018,16,2018-04-20,"RT @digiges_ch:","c(""#geldspielgesetz "", ""#netzsperren!"", ""#geldspielgesetznein "")","de","de"
"65","@jcandinas","RT @sosicles: Gut gebrüllt, Löwe! @Marcel_Dobler erklärt in der @Handelszeitung , wieso das #Geldspielgesetz abzulehnen ist. #netzsperren https://t.co/4iXYspGmm2","http://twitter.com/jcandinas/status/987257705558618113",2018-04-20 11:12:00,2018,16,2018-04-20,"RT @sosicles:","c(""#geldspielgesetz "", ""#netzsperren "")","de","de"
"66","@playworldonline","Geldspielgesetz: <U+0084>Bei einem Nein hätten wir gar nichts<U+0093> https://t.co/Qg59I5syRX","http://twitter.com/playworldonline/status/987259084251410433",2018-04-20 11:18:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"67","@OliverOchsner","RT @jfsolothurn: Der Kampf gegen #protektionismus, #netzsperren und das #CasinoKartellGesetz beginnt auch im Kanton Solothurn - wir sagen Nein zu digitaler Abschottung, Nein zu Protektionismus und Nein zum #Geldspielgesetz ! https://t.co/CvBPLpGGpM","http://twitter.com/OliverOchsner/status/987259162567507970",2018-04-20 11:18:00,2018,16,2018-04-20,"RT @jfsolothurn:","c(""#protektionismus, "", ""#netzsperren "", ""#casinokartellgesetz "", ""#geldspielgesetz "")","de","de"
"68","@JoelSauser3","@andrisilbi_ Kann mir jemand erklären was das Geldspielgesetz mit Zalando und Netflix zu tun hat?","http://twitter.com/JoelSauser3/status/987259461881552897",2018-04-20 11:19:00,2018,16,2018-04-20,NA,"character(0)","de","de"
